,label,text,label_none,label_soft,label_tech,label_code
6124,soft,"Sicheres Auftreten, Durchsetzungsstärke und Entscheidungsbereitschaft",0,1,0,1
6125,soft,Freude am Arbeiten im Team.,0,1,0,1
6126,tech,"Kenntnisse der Gesetze wie z. B. Bundesimmissionsschutzgesetz, Baugesetzbuch und Bundesnaturschutzgesetz.",0,0,1,2
6127,tech,Interesse an wirtschaftlichen und logistischen Zusammenhängen,0,0,1,2
6128,soft,"Selbständige, strukturierte und zielorientierte Arbeitsweise",0,1,0,1
6129,none,Responsible for driving sales growth for Alpha Engineered Materials related to the Electronic Assembly Companies Power electronic / Semiconductor / Automotive Industry / Process control & Automation / Solar Technology,1,0,0,0
6130,tech,Interesse oder Vorkenntnisse aus den Bereichen Versicherungen/Financial Services/Lebensversicherung,0,0,1,2
6131,tech,Sehr gute Kenntnisse in Adobe Illustrator und Photoshop.,0,0,1,2
6132,none,Sąd Rejonowy dla Wrocławia-Fabrycznej VI Wydział Gospodarczy KRS 0000401815 NIP 898-219-80-01 Regon 021758025,1,0,0,0
6133,none,Kontakt Interesse? Bitte bewerben Sie sich gleich online bei komm-zu-marquardt.de Ansprechpartner Holger Bähr Tel.: 07424 / 99-28759 Fax: 07424 / 99-2424 Mehr über Marquardt erfahren Sie unter: www.marquardt.com,1,0,0,0
6134,soft,"Sehr gute Englischkenntnisse in Wort und Schrift, Bereitschaft in einem internationalen Team zu arbeiten und zu reisen",0,1,0,1
6135,none,"TageslichtFresnel and open-face fixtures ranging from 125 to 18,000 W",1,0,0,0
6136,none,"Exklusivität Durch uns haben Sie auch Zugriff auf unveröffentlichte Stellenangebote, die nur exklusiv über Robert Half besetzt werden.",1,0,0,0
6137,tech,Fundierte Fachkenntnisse in den Handlungsfeldern der Pflegepraxis.,0,0,1,2
6138,tech,"Kenntnisse im Projektmanagement, idealerweise mit Zertifizierung (z.B. PMQ, PMI)",0,0,1,2
6139,soft,"Ausgeprägte Service- und Kundenorientierung, Teamspirit sowie ein sehr gutes Kommunikationsvermögen",0,1,0,1
6140,tech,Erfüllung der gesetzlichen Anforderungen laut § 75 AMG,0,0,1,2
6141,soft,"Sicheres Auftreten, Verhandlungsgeschick, Teamfähigkeit, Durchsetzungsvermögen, Organisationstalent, Kommunikations- und Kontaktfähigkeit, Belastbarkeit, Flexibilität.",0,1,0,1
6142,none,Mitarbeiter m/w im Bereich Buchhaltung und Personalbetreuung,1,0,0,0
6143,soft,"Sie sind technologiebegeistert und haben eine Leidenschaft für die Automobilindustrie Senden Sie uns ein Motivationsschreiben auf Englisch, Ihren Lebenslauf und fügen bitte Ihre Unterlagen mit Noten, Notendurchschnitt, Praktika und Auslandserfahrungen mit an.",0,1,0,1
6144,soft,"Belastbarkeit, Empathie und Kundenorientierung.",0,1,0,1
6145,soft,Prozessorientiertes sowie modulübergreifendes Denken.,0,1,0,1
6146,none,Assistent (m/w) Investment Banking,1,0,0,0
6147,soft,Sicheres Anwenden der englischen Sprache in Wort und Schrift.,0,1,0,1
6148,soft,Überdurchschnittliche Reisebereitschaft,0,1,0,1
6149,none,"Standort Haufe Akademie GmbH & Co. KG Freiburg, Deutschland",1,0,0,0
6150,soft,Reisebereitschaft und Flexibilität.,0,1,0,1
6151,tech,gute Kenntnisse auf dem Gebiet der Verbrennungsmotoren,0,0,1,2
6152,soft,Exzellente konzeptionelle und analytische Fähigkeiten mit ausgeprägtem Prozessdenken und schneller Auffassungsgabe.,0,1,0,1
6153,none,Assistenz (m/w) der Geschäftsführung,1,0,0,0
6154,none,Weitere Jobs,1,0,0,0
6155,soft,Deutsch und Englisch in Wort und Schrift,0,1,0,1
6156,soft,Verhandlungs- und Kommunikationsgeschick.,0,1,0,1
6157,tech,Kenntnisse in der Implementierung kryptografischer Verfahren in Hard- und Software.,0,0,1,2
6158,none,"Standort Tintschl Technik GmbH Husum, Deutschland",1,0,0,0
6159,soft,Ein sicheres freundliches und verbindliches Auftreten rundet Ihr Profil ab.,0,1,0,1
6160,soft,"Flexibilität, Soziale Kompetenz",0,1,0,1
6161,none,"Standort Dentsply Sirona, The Dental Solutions Company Bensheim, Deutschland",1,0,0,0
6162,soft,"Soziale Kompetenz, Teamfähigkeit und Sprachgefühl",0,1,0,1
6163,soft,Weltweite Reisebereitschaft.,0,1,0,1
6164,tech,Fundierte Kenntnisse im Bereich Regelungstechnik.,0,0,1,2
6165,none,Für unsere Verwaltung suchen wir zum 01. März 2016 oder später eine Verwaltungsangestellte / einen Verwaltungsangestellten für die Bereiche Einkauf / Rechnungsbearbeitung.,1,0,0,0
6166,soft,"Kommunikationsstärke, Verhandlungsgeschick",0,1,0,1
6167,tech,Kenntnisse in der Kreditoren- und Debitorenbuchhaltung wünschenswert.,0,0,1,2
6168,tech,Kenntnisse mindestens eines Prozessmodells.,0,0,1,2
6169,soft,"Hohe Eigenmotivation, Zuverlässigkeit und sehr gute kommunikative Fähigkeiten.",0,1,0,1
6170,none,Mit knapp 500 Mitarbeitern an 13 Standorten in Deutschland und Osteuropa gehören wir zu den führenden mittelständischen Logistikdienstleistern.,1,0,0,0
6171,soft,Dazu verfügen Sie über eine sorgfältige und genaue Arbeitsweise.,0,1,0,1
6172,soft,Eigenständiges und selbstbestimmtes Arbeiten.,0,1,0,1
6173,tech,Hohe Affinität zu Fisch,0,0,1,2
6174,soft,Sie besitzen sehr gute Deutschkenntnisse und sind sicher im Umgang mit der französischen Sprache in Wort und Schrift; englische Sprachkenntnisse sind wünschenswert.,0,1,0,1
6175,none,Über 110-mal vor Ort. Finden Sie Ihre Geschäftsstelle. Zur Suche,1,0,0,0
6176,none,Weitere Informationen zu unserem Unternehmen finden Sie im Internet unter:,1,0,0,0
6177,soft,Sehr gute Kommunikationsfähigkeiten und Verhandlungsgeschick,0,1,0,1
6178,tech,Know-how im Bereich Stored Procedures und Table Functions sowie in VB.NET und Tableau Server wünschenswert.,0,0,1,2
6179,tech,Ebenso sind Sie erfahren in der Mitarbeiter- / Teamführung und -steuerung.,0,0,1,2
6180,tech,Staatlich anerkannte Weiterbildung für eine Leitungsfunktion in der Pflege (optional),0,0,1,2
6181,soft,"Begeisterung für Neues, Motivation zur permanenten Weiterbildung.",0,1,0,1
6182,soft,"Selbstständige, zielorientierte, sorgfältige Arbeitsweise.",0,1,0,1
6183,soft,Ihnen der Umgang mit verschiedenen Menschen in einem Team und über Hierarchiegrenzen hinweg leicht fällt,0,1,0,1
6184,none,Ansprechpartner,1,0,0,0
6185,none,In Fragen der Auswahl von Industriearmaturen für Prozessanwendungen sind wir für unsere Kunden kompetenter Ansprechpartner.,1,0,0,0
6186,tech,Fundierte Kenntnisse der MS Office-Programme.,0,0,1,2
6187,tech,Sicherer Umgang mit den gängigen Redaktionssystemen und den üblichen Tools.,0,0,1,2
6188,tech,"Kenntnisse aus der Kunststoffbranche wären vorteilhaft, (keine Bedingung).",0,0,1,2
6189,soft,Sehr gute Deutsch- und Englischkenntnisse komplettieren Ihr Profil.,0,1,0,1
6190,soft,Sie analysieren schnell komplexe Sachverhalte und verfügen über ein hervorragendes Zahlenverständnis.,0,1,0,1
6191,tech,Programmierkenntnisse in ABAP erforderlich.,0,0,1,2
6192,none,Als Jöllenbeck GmbH sind wir einer der führenden Hersteller von Computer- und Videospielzubehör in Europa.,1,0,0,0
6193,soft,Sehr gute Selbstorganisation,0,1,0,1
6194,soft,befriedigende Englischkenntnisse in Wort und Schrift (eine fließende Unterhaltung telefonisch muss möglich sein),0,1,0,1
6195,soft,Hervorragende Präsentations- und Moderationsfähigkeit,0,1,0,1
6196,tech,Sicherer Umgang mit MS Office (insbesondere PowerPoint) sowie SAP-Grundkenntnisse,0,0,1,2
6197,soft,"Teamfähigkeit, Eigeninitiative, Engagement und Zuverlässigkeit.",0,1,0,1
6198,none,"Sartorius France S.A.S. 2, rue Antoine Laurent de Lavoisier Zone d'Activité de la Gaudrée 91410 Dourdan, France Phone: +33.1.70.62.50.00 Fax: +33.1.64.59.76.39",1,0,0,0
6199,soft,"Sehr gute Deutschkenntnisse sowie gute Englischkenntnisse in Wort und Schrift, strukturierte, sorgfältige und termingetreue Arbeitsweise.",0,1,0,1
6200,soft,"Hohes Engagement, sicheres Auftreten, Freude an der Arbeit im Team sowie Entscheidungs- und Durchsetzungsvermögen.",0,1,0,1
6201,soft,Fließendes Deutsch und sehr gute Englischkenntnisse in Wort und Schrift,0,1,0,1
6202,none,Standort Lidl Digital International GmbH & Co. KG,1,0,0,0
6203,none,Bewerbungen bitte schriftlich oder per E-Mail an: job@mcs-personal.de. Für einen ersten vertraulichen Kontakt steht Ihnen Frau Silvia Ritter gerne mobil unter 0176 | 20 834 830 zur Verfügung. m.c.s Personalberatung GmbH Haunstetter Str. 112 86161 Augsburg Tel. + 49 (0)821 66 00 999 0 Fax + 49 (0)821 66 00 999 15 www.mcs-personal.de info@mcs-personal.de,1,0,0,0
6204,tech,gute EDV-Kenntnisse (MS Office),0,0,1,2
6205,soft,"Strukturierte, lösungsorientierte und sorgfältige Arbeitsweise",0,1,0,1
6206,none,All-IP-Migration ISDN-Anschlüsse SIP-Anschlüsse Cloud-Telefonanlage Zusatzprodukte,1,0,0,0
6207,soft,Kommunikations- und Konfliktfähigkeit sowie eine hohe Eigenmotivation.,0,1,0,1
6208,none,"Standort HGHI Holding GmbH Jägerstraße 49/50, 10117 Berlin, Deutschland",1,0,0,0
6209,tech,Sie beherrschen MS Office und Ihre kaufmännischen Kenntnisse entsprechen der Aufgabe.,0,0,1,2
6210,tech,"Gute Kenntnisse in einer Web-Technologie (z.B. HTML5, JSF, Vaadin, GWT, Spring MVC)",0,0,1,2
6211,tech,Sie haben bereits Erfahrung mit MySQL Clustern und hochperformanten Datenbank Systemen.,0,0,1,2
6212,soft,Hohe Kommunikations- und Teamfähigkeit im Umgang mit unterschiedlichen Kulturen.,0,1,0,1
6213,tech,Versierter Umgang mit allen MS Office Produkten sowie gute SAP-Anwenderkenntnisse,0,0,1,2
6214,soft,Kommunikationsstärke und Führungskompetenz.,0,1,0,1
6215,none,bund.de Navigation anzeigen Filter anzeigen Navigation Haupt-Navigations-Menü Stellenangebote Ausschreibungen Behörden Leistungen Meta-Navigation LEICHTE SPRACHE GEBÄRDENSPRACHE IMPRESSUM / DATENSCHUTZ ÜBER BUND.DE ENGLISH,1,0,0,0
6216,soft,Sehr gute Englischkenntnisse in Wort und Schrift (gerne auf Grund eines Auslandsaufenthalts).,0,1,0,1
6217,none,"Unser Kunde ist ein internationaler Markenartikelhersteller mit weltweiter Präsenz. Fokussiert auf den FMCG-Bereich, steht der Name unseres Kunden für Qualität und innovative Produktideen.",1,0,0,0
6218,soft,Durchsetzungsfähigkeit sowie Kommunikationsstärke.,0,1,0,1
6219,none,Techniker der Elektrotechnik (m/w),1,0,0,0
6220,none,"Kontakt & Wissenswertes Beginn: ab Oktober 2018Dauer: 3 – 6 MonateVoraussetzung für die Abschlussarbeit ist die Immatrikulation an einer Hochschule.Bitte fügen Sie Ihrer Bewerbung ein Motivationsschreiben, Ihren Lebenslauf, Ihren Notenspiegel, die Prüfungsordnung sowie ggf. eine gültige Arbeits- und Aufenthaltserlaubnis bei.Sie haben fachliche Fragen zum Job?Andreas Damm (Fachabteilung)+49 711 811 24435",1,0,0,0
6221,tech,Kenntnisse in SAP R/3 wünschenswert.,0,0,1,2
6222,none,Navigation StartseiteFür BewerberHandwerkIndustrieHelferMedizin / SozialesFür UnternehmenÜber AkzentGeschichteLeistungenReferenzenStandorteAltenburgBerlin MitteBerlin OstBerlin WestDessauDresdenGeraHalleHannoverHamburgJenaLeipzigMagdeburgRostockSchwerinStralsundSuhlWismarPotsdamKontaktStellenangeboteAGBDatenschutzDisclaimerImpressumInitiativ bewerbenZeitarbeit,1,0,0,0
6223,soft,"Fähigkeit, strukturiert vorzugehen und komplexe Sachverhalte zu lösen",0,1,0,1
6224,tech,Ausgeprägte Affinität zu Themen des IT- und Bilanz/Meldewesens,0,0,1,2
6225,soft,"Konsequente Service- und Kundenorientierung, Durchsetzungsvermögen und hohe Belastbarkeit",0,1,0,1
6226,none,"Standort Francotyp-Postalia Holding AG Prenzlauer Promenade 28, 13089 Berlin, Deutschland",1,0,0,0
6227,tech,"Sehr gute MS-Office-Kenntnisse, SAP grundlegend",0,0,1,2
6228,none,"Interessiert? Dann bewerben Sie sich jetzt online. Referenznummer F-HTE 02310550 · Bitte beachten Sie die dort genannte Bewerbungsfrist · Kontakt: Recruiting Center, Tel. 0721 915-32060.",1,0,0,0
6229,soft,"Hervorragende Präsentations-, Kommunikations- und Argumentationsfähigkeiten.",0,1,0,1
6230,tech,Umfangreiche Kenntnisse der MS Office Produkte.,0,0,1,2
6231,soft,"Selbständigkeit, Verantwortungsbewusstsein.",0,1,0,1
6232,none,Themenportal Beratung,1,0,0,0
6233,soft,"Eine offene, teamfähige, flexible und kommunikative Persönlichkeit mit Durchsetzungsvermögen und Freude am Umgang mit Menschen",0,1,0,1
6234,none,Wir freuen wir uns über Ihre aussagekräftige Bewerbung.,1,0,0,0
6235,soft,Hohes Qualitäts- und Servicebewusstsein.,0,1,0,1
6236,tech,Sie haben zudem sehr gute Kenntnisse in der Architekturbeschreibung mit UML sowie in der Bereichen der Anforderungsentwicklung und des Rapid Prototypings,0,0,1,2
6237,soft,Kommunikativer und offener Umgang mit Menschen.,0,1,0,1
6238,soft,"Teamfähigkeit, Kommunikationsstärke und Einsatzbereitschaft runden Ihr Profil ab",0,1,0,1
6239,tech,Kenntnisse in LEAN Produktion.,0,0,1,2
6240,tech,Sehr gute Ausdrucksweise in Wort und Schrift in Deutsch und Englisch,0,0,1,2
6241,tech,"Kenntnisse in der Fertigungstechnologie (z. B. Stanzen, Schweißen, Gießen, Prozesstechnologie) und/oder im Werkzeugbau.",0,0,1,2
6242,none,Login Registrieren Passwort vergessen? Login,1,0,0,0
6243,soft,Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift sind unverzichtbar.,0,1,0,1
6244,none,"Compliant Sourcing Realise your contracts for work and services, statements of work and temp contracts in a fully legally compliant way.",1,0,0,0
6245,soft,Pragmatismus/Lösungsorientierung,0,1,0,1
6246,soft,Hohe Service- und Dienstleistungsorientierung,0,1,0,1
6247,none,Mieterbetreuung,1,0,0,0
6248,tech,"Kenntnisse im Umgang elektrischen Anlagen, Schalt- und Steuereinrichtungen",0,0,1,2
6249,none,Wir freuen uns auf Ihre aussagekräftige Bewerbung unter Angabe Ihres frühestmöglichen Eintrittstermins und Ihrer Gehaltsvorstellung!,1,0,0,0
6250,none,Strong technical background in-depth knowledge of customers’ processes and manner in which products are utilized,1,0,0,0
6251,soft,Hohe Service- und Kundenorientierung.,0,1,0,1
6252,none,"Standort Novartis Pharma Region Europe Nürnberg, Deutschland",1,0,0,0
6253,none,"Standort Evangelisches Christophoruswerk e.V. Bonhoefferstr. 6-22, 47138 Duisburg, Deutschland",1,0,0,0
6254,none,"Romberg ist Teil einer unabhängigen, mittelständischen Familienunternehmensgruppe. Als Marktführer umfasst unser Angebot alles, was der Hobby-Gärtner für die erfolgreiche Pflanzenanzucht braucht.",1,0,0,0
6255,soft,Gute Deutsch- und Englischkenntnisse in Wort und Schrift.,0,1,0,1
6256,soft,Teamfähig mit selbstständiger und eigenverantwortlicher Arbeitsweise.,0,1,0,1
6257,tech,"Sie haben fundierte Kenntnisse in den Bereichen Steuern, Bilanzierung und Finanzbuchhaltung (die Lohnbuchhaltung wird bei uns in einer gesonderten Abteilung bearbeitet).",0,0,1,2
6258,none,"Standort BFS finance Münster GmbH Münster, Deutschland",1,0,0,0
6259,none,Niedergutstraße 3 37247 Großalmerode Telefon: 05604/93540 Fax: 05604/9354-38,1,0,0,0
6260,soft,Interdisziplinäres Denken und Handeln,0,1,0,1
6261,none,Elektronische Fahrwerksysteme GmbH Dr.-Ludwig-Kraus-Straße 6 85080 Gaimersheim www.efs-auto.com Jörg Hoffmann Tel. +49 8458 397 30-031 Fax. +49 8458 397 30-099 E-Mail: karriere@efs-auto.com,1,0,0,0
6262,tech,"Sehr gute Kenntnisse in den MS-Office-Anwendungen, insb. PowerPoint und Excel",0,0,1,2
6263,tech,Gute Grundkenntnisse im Umgang mit den gängigen MS Office Programmen,0,0,1,2
6264,tech,Sehr gutes Know-how in Simatic S5 und S7 sowie in Lagerverwaltungssystemen,0,0,1,2
6265,tech,Sicherer Umgang mit Kunden sowie in der Problemlösung mit den Abteilungen.,0,0,1,2
6266,tech,Vertiefte Kenntnisse im Bereich Qualitätssicherung,0,0,1,2
6267,tech,Know-how in ABAP-Programmierung von Vorteil.,0,0,1,2
6268,tech,Idealerweise verfügen Sie über erste Kenntnisse in den Bereichen Systemmodellierung und Architekturen.,0,0,1,2
6269,soft,"Engagement, Flexibilität, Kreativität, Teamfähigkeit und Fähigkeit zum wirtschaftlichen Denken und Handeln.",0,1,0,1
6270,tech,"Sie verfügen über fundierte praktische Fachkenntnisse aus der Planung und Ausführung im Bereich der HKLS-Technik, der Ausschreibung, Bauüberwachung und Kostenermittlung.",0,0,1,2
6271,tech,"Kenntnisse von Netzwerktechnologien (LAN, WAN, WLAN, Switches, Router etc.).",0,0,1,2
6272,tech,Gute Kenntnisse im Bereich der Wartung von Ketten- und Radfahrzeugen oder aus dem Sondermaschinenbau von Vorteil.,0,0,1,2
6273,tech,"Kenntnissen der Entwicklungspsychologie, Traumapädagogik und Bindungstheorien",0,0,1,2
6274,none,Software-Entwickler Diagnose für Prüf- und Fertigungsstationen (m/w),1,0,0,0
6275,tech,"Sie haben bereits erfolgreich fachliche und technische Konzeptionen erarbeitet und haben Freude daran, inhaltliche und organisatorische Verantwortung zur Gestaltung eines Projektes zu übernehmen.",0,0,1,2
6276,none,Ihre Stärken,1,0,0,0
6277,soft,Hohe Motivation und Zuverlässigkeit.,0,1,0,1
6278,soft,"Persönlich zeichnen Sie sich durch Ihr analytische und zuverlässige Arbeitsweise, sowie Ihre Kommunikationsstärke und ihr Durchsetzungsvermögen aus.",0,1,0,1
6279,soft,Sie sind kommunikationsstark und kundenorientiert und zeichnen sich durch Flexibilität aus.,0,1,0,1
6280,soft,Flexibilität im Umgang mit verändernden konstruktions- und projektbezogenen Rahmenbedingungen,0,1,0,1
6281,none,Fühlen Sie sich angesprochen und sind Sie auf der Suche nach einer neuen Herausforderung in einem international agierenden und expandierenden Unternehmen? Dann freuen wir uns über Ihre Bewerbungsunterlagen unter Angabe des frühstmöglichen Eintrittstermins und Ihrer Gehaltsvorstellung. Masa GmbH Personalabteilung Osterkamp 2 32457 Porta Westfalica Deutschland Telefon: 05731.680-0 oder gerne per E-Mail an: personal@masa-group.com www.masa-group.com Masa - made in Germany.,1,0,0,0
6282,soft,"gute Fremdsprachenkenntnisse,vor allem Englisch , Spanisch wäre auch von Vorteil",0,1,0,1
6283,soft,Ausgeprägtes Verantwortungsbewusstsein.,0,1,0,1
6284,soft,"Teamplayer, Durchsetzungskraft, Eigeninitiative, hohe Eigenverantwortung.",0,1,0,1
6285,tech,Sehr gute Kenntnisse im Einkauf von elektronischen und elektrotechnischen Komponenten und Baugruppen.,0,0,1,2
6286,tech,"Kenntnisse in der Entwicklung von datenbankgestützten Webapplikationen, im Bereich relationaler und NoSQL-Datenbanken.",0,0,1,2
6287,none,Sartorius Belgium N.V. Rue Colonel Bourg 105 B - 1030 Bruxelles Phone: +32.2.756.0690 Fax: +32.2.481.8411,1,0,0,0
6288,soft,"Begeisterung für die Arbeit in einem internationalen Umfeld und die Fähigkeit, gute Beziehungen zu Ihren Stakeholdern aufzubauen",0,1,0,1
6289,soft,Strukturierter Arbeitsstil sowie Fähigkeit zu analytischem Denken und Abstraktion.,0,1,0,1
6290,none,"Standort B.I.G. Berlin.Industrial.Group Schwarze-Pumpe-Weg 16, 12681 Berlin, Deutschland",1,0,0,0
6291,tech,"Die aktuellen Technologien sind Ihnen vertraut (Java, DB-Design, Software-Architekturen, Methoden zu Entwicklung und Test).",0,0,1,2
6292,soft,Du beherrscht Deutsch und Englisch in Wort und Schrift.,0,1,0,1
6293,tech,"Sie sind sicher im Umgang mit dem MS-Office Paket inkl. MS-Project, SAP, sowie mit den gängigen CAD Programmen (AutoCad/Inventor/CatiaV5)",0,0,1,2
6294,none,Ihr stellenanzeigen.de Team,1,0,0,0
6295,soft,"Analytisch, zugleich ""hands-on""",0,1,0,1
6296,soft,Schnelles und sicheres Formulieren in Wort und Schrift.,0,1,0,1
6297,tech,Sie arbeiten gerne in einem Team und verfügen über Englischkenntnisse für die interne Kommunikation. Ein sicherer Umgang mit den gängigen MS-Office-Anwendungen sowie ERP Systemen und Ihre Reisebereitschaft runden Ihr Profil ab.,0,0,1,2
